time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
6.038149870000000164e-08 7.175073120000000082e-03 3.412191880000000001e-07 2.413589859999999931e-08 4.529226760000000240e-01 -3.147446120000000255e-08 5.798886429999999769e-06 -6.354047139999999966e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.138149869999999736e-08 7.218131529999999643e-03 9.296249560000000137e-08 -2.108698469999999892e-08 4.530403120000000006e-01 3.151432740000000195e-08 -5.797728190000000392e-06 1.013773739999999966e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.238149870000000632e-08 7.261281020000000426e-03 3.419454580000000028e-07 2.415372910000000043e-08 4.531471530000000247e-01 -3.145891049999999694e-08 5.798689950000000241e-06 -6.355561439999999647e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.338149870000000204e-08 7.304508089999999995e-03 9.362798220000000064e-08 -2.105961739999999846e-08 4.532498899999999886e-01 3.150443950000000153e-08 -5.797652180000000163e-06 1.012347290000000052e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.438149869999999776e-08 7.347814190000000363e-03 3.425726289999999841e-07 2.417079650000000148e-08 4.533428360000000268e-01 -3.144368030000000250e-08 5.798501260000000384e-06 -6.356876200000000135e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.538149869999999348e-08 7.391186590000000355e-03 9.420098110000000317e-08 -2.103284600000000101e-08 4.534325530000000160e-01 3.149418510000000174e-08 -5.797568870000000136e-06 1.011106529999999912e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.638149870000000243e-08 7.434627430000000092e-03 3.431133979999999978e-07 2.418717949999999944e-08 4.535133639999999744e-01 -3.142873040000000312e-08 5.798319580000000332e-06 -6.358015989999999713e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.738149869999999815e-08 7.478124689999999901e-03 9.469350519999999524e-08 -2.100659680000000128e-08 4.535917110000000085e-01 3.148360270000000327e-08 -5.797478990000000204e-06 1.010028229999999984e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.838149869999999387e-08 7.521681159999999908e-03 3.435791070000000000e-07 2.420294879999999864e-08 4.536619279999999921e-01 -3.141402499999999730e-08 5.798144199999999841e-06 -6.359002779999999938e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.938149870000000282e-08 7.565285449999999655e-03 9.511624100000000355e-08 -2.098080440000000158e-08 4.537303489999999773e-01 3.147272690000000061e-08 -5.797383289999999913e-06 1.009091670000000068e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.038149869999999854e-08 7.608940940000000382e-03 3.439798079999999789e-07 2.421816699999999918e-08 4.537913239999999959e-01 -3.139953229999999808e-08 5.797974399999999685e-06 -6.359856100000000293e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.138149869999999426e-08 7.652636760000000420e-03 9.547862679999999769e-08 -2.095541090000000165e-08 4.538510820000000168e-01 3.146158840000000189e-08 -5.797282450000000035e-06 1.008278490000000054e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.238149870000000322e-08 7.696376829999999718e-03 3.443243500000000057e-07 2.423289009999999905e-08 4.539039979999999752e-01 -3.138522409999999976e-08 5.797809530000000261e-06 -6.360593220000000108e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.338149869999999894e-08 7.740150779999999814e-03 9.578894810000000329e-08 -2.093036509999999841e-08 4.539561999999999764e-01 3.145021459999999930e-08 -5.797177099999999679e-06 1.007572529999999981e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.438149869999999466e-08 7.783962969999999766e-03 3.446204829999999768e-07 2.424716710000000066e-08 4.540020889999999976e-01 -3.137107499999999757e-08 5.797648980000000414e-06 -6.361229309999999991e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.538149870000000361e-08 7.827803459999999394e-03 9.605444139999999947e-08 -2.090562189999999898e-08 4.540477019999999975e-01 3.143863009999999738e-08 -5.797067830000000349e-06 1.006959569999999934e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.638149869999999933e-08 7.871677009999999627e-03 3.448749589999999798e-07 2.426104200000000147e-08 4.540874690000000213e-01 -3.135706290000000265e-08 5.797492210000000302e-06 -6.361777670000000330e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.738149869999999505e-08 7.915574059999999634e-03 9.628139999999999552e-08 -2.088114170000000067e-08 4.541273379999999915e-01 3.142685690000000313e-08 -5.796955149999999873e-06 1.006427179999999928e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.838149870000000401e-08 7.959499709999999853e-03 3.450936389999999938e-07 2.427455309999999881e-08 4.541617720000000191e-01 -3.134316780000000202e-08 5.797338730000000055e-06 -6.362249949999999975e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.938149869999999972e-08 8.003444740000000696e-03 9.647527790000000287e-08 -2.085688960000000063e-08 4.541966339999999880e-01 3.141491429999999789e-08 -5.796839530000000167e-06 1.005964530000000064e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.038149869999999544e-08 8.047414540000000574e-03 3.452815970000000016e-07 2.428773440000000021e-08 4.542264240000000175e-01 -3.132937230000000005e-08 5.797188109999999595e-06 -6.362656270000000061e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.138149870000000440e-08 8.091400170000000516e-03 9.664078760000000337e-08 -2.083283539999999915e-08 4.542569249999999781e-01 3.140281969999999714e-08 -5.796721370000000141e-06 1.005562169999999943e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.238149870000000012e-08 8.135407299999999550e-03 3.454432089999999955e-07 2.430061589999999868e-08 4.542826730000000257e-01 -3.131566090000000007e-08 5.797039950000000011e-06 -6.363005440000000147e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.338149869999999584e-08 8.179427220000000387e-03 9.678199089999999810e-08 -2.080895219999999924e-08 4.543093739999999880e-01 3.139058859999999755e-08 -5.796601049999999903e-06 1.005211900000000102e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.438149870000000479e-08 8.223465810000000348e-03 3.455822439999999889e-07 2.431322370000000090e-08 4.543316040000000000e-01 -3.130201990000000268e-08 5.796893939999999968e-06 -6.363305109999999820e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.538149870000000051e-08 8.267514599999999450e-03 9.690238119999999886e-08 -2.078521709999999857e-08 4.543549949999999837e-01 3.137823459999999683e-08 -5.796478860000000293e-06 1.004906630000000021e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.638149869999999623e-08 8.311579660000000327e-03 3.457019409999999787e-07 2.432558109999999939e-08 4.543741640000000248e-01 -3.128843750000000081e-08 5.796749769999999824e-06 -6.363561930000000120e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.738149870000000519e-08 8.355652680000000623e-03 9.700495869999999917e-08 -2.076160970000000055e-08 4.543946730000000267e-01 3.136576980000000049e-08 -5.796355089999999610e-06 1.004640169999999904e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.838149870000000091e-08 8.399739919999999610e-03 3.458050789999999873e-07 2.433770839999999898e-08 4.544111800000000256e-01 -3.127490289999999764e-08 5.796607189999999729e-06 -6.363781619999999774e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.938149869999999663e-08 8.443833209999999576e-03 9.709229599999999523e-08 -2.073811230000000120e-08 4.544291790000000164e-01 3.135320489999999706e-08 -5.796229959999999923e-06 1.004407209999999970e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.038149870000000558e-08 8.487938949999999233e-03 3.458940419999999805e-07 2.434962350000000042e-08 4.544433720000000121e-01 -3.126140720000000190e-08 5.796465989999999982e-06 -6.363969179999999979e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.138149870000000130e-08 8.532049119999999404e-03 9.716659730000000479e-08 -2.071470980000000067e-08 4.544591849999999877e-01 3.134054929999999946e-08 -5.796103689999999913e-06 1.004203129999999978e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.238149869999999702e-08 8.576170229999999228e-03 3.459708679999999925e-07 2.436134199999999874e-08 4.544713659999999877e-01 -3.124794220000000105e-08 5.796325969999999857e-06 -6.364128890000000168e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.338149870000000597e-08 8.620294380000000783e-03 9.722974910000000220e-08 -2.069138869999999962e-08 4.544852759999999936e-01 3.132781149999999882e-08 -5.795976440000000159e-06 1.004023950000000101e-06 0.000000000000000000e+00 0.000000000000000000e+00
