time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
1.032007999999999979e-08 3.846335649999999690e-02 5.197709420000000305e-07 -2.866043010000000232e-07 5.332138659999999808e-01 2.685692859999999796e-07 -6.915563170000000349e-06 1.435114349999999995e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.132008000000000047e-08 3.849547190000000146e-02 -2.022186820000000036e-07 2.842656880000000188e-07 5.355905960000000299e-01 -2.670370979999999957e-07 6.911525109999999629e-06 -3.237631960000000030e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.232007999999999950e-08 3.852730730000000076e-02 5.312291299999999936e-07 -2.861118189999999932e-07 5.381253590000000253e-01 2.681892100000000142e-07 -6.909857360000000021e-06 1.420427000000000097e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.332008000000000018e-08 3.855944520000000042e-02 -1.884938490000000018e-07 2.844951399999999859e-07 5.407371659999999913e-01 -2.670977880000000256e-07 6.915718379999999884e-06 -3.255513600000000207e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.432007999999999921e-08 3.859233649999999766e-02 5.459199999999999545e-07 -2.856511169999999956e-07 5.433946889999999863e-01 2.678306060000000113e-07 -6.906411419999999984e-06 1.402031439999999998e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.532007999999999990e-08 3.862633260000000041e-02 -1.736868240000000089e-07 2.847230450000000057e-07 5.460169999999999746e-01 -2.671560539999999975e-07 6.917562260000000375e-06 -3.274672780000000112e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.632007999999999892e-08 3.866165020000000146e-02 5.598074150000000277e-07 -2.851957499999999748e-07 5.485800109999999785e-01 2.674763820000000150e-07 -6.905330839999999832e-06 1.384641599999999970e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.732008000000000126e-08 3.869839299999999760e-02 -1.612899410000000080e-07 2.849308220000000149e-07 5.510163949999999922e-01 -2.672014600000000125e-07 6.917226479999999945e-06 -3.290775390000000202e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.832008000000000029e-08 3.873653629999999903e-02 5.700500850000000428e-07 -2.847837489999999805e-07 5.533207580000000236e-01 2.671488350000000157e-07 -6.906076209999999716e-06 1.371952680000000034e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.932007999999999932e-08 3.877597060000000095e-02 -1.533348559999999967e-07 2.850704909999999788e-07 5.554481079999999960e-01 -2.672055699999999926e-07 6.915515690000000064e-06 -3.301090150000000096e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.032008000000000165e-08 3.881650369999999767e-02 5.755086509999999734e-07 -2.844630369999999994e-07 5.574164050000000037e-01 2.668765120000000179e-07 -6.907707600000000413e-06 1.365520979999999969e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.132008000000000068e-08 3.885791539999999822e-02 -1.500828289999999964e-07 2.851038819999999787e-07 5.592025689999999827e-01 -2.671456060000000022e-07 6.913372700000000237e-06 -3.305268740000000038e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.232007999999999971e-08 3.889995949999999758e-02 5.766889320000000014e-07 -2.842551330000000060e-07 5.608428669999999672e-01 2.666722349999999994e-07 -6.909382559999999705e-06 1.364626500000000020e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.332007999999999874e-08 3.894241209999999703e-02 -1.504448860000000049e-07 2.850290149999999791e-07 5.623276889999999639e-01 -2.670204790000000086e-07 6.911479919999999815e-06 -3.304837679999999994e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.432008000000000108e-08 3.898506150000000114e-02 5.750470890000000325e-07 -2.841435969999999739e-07 5.637016000000000249e-01 2.665260129999999815e-07 -6.910604529999999658e-06 1.367250920000000072e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.532008000000000010e-08 3.902774440000000150e-02 -1.528085720000000112e-07 2.848763730000000190e-07 5.649585310000000415e-01 -2.668486360000000125e-07 6.910153570000000271e-06 -3.302004059999999800e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.632007999999999913e-08 3.907032340000000242e-02 5.721758370000000186e-07 -2.840896240000000106e-07 5.661427789999999849e-01 2.664143950000000226e-07 -6.911217850000000164e-06 1.371246500000000009e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.732008000000000147e-08 3.911271329999999741e-02 -1.557289299999999886e-07 2.846871150000000070e-07 5.672452460000000363e-01 -2.666549249999999938e-07 6.909421509999999753e-06 -3.298681980000000136e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.832008000000000050e-08 3.915485130000000147e-02 5.692945899999999586e-07 -2.840543289999999861e-07 5.683055460000000503e-01 2.663139280000000151e-07 -6.911290010000000191e-06 1.375032540000000054e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.932007999999999953e-08 3.919671839999999685e-02 -1.582469070000000076e-07 2.844945480000000089e-07 5.693090680000000292e-01 -2.664594099999999956e-07 6.909153990000000026e-06 -3.296080459999999933e-06 0.000000000000000000e+00 0.000000000000000000e+00
