time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
6.218358540000000631e-08 1.295567410000000086e+00 -9.572787760000000132e-07 1.220245190000000007e-06 6.989771599999999863e-01 -8.515873519999999939e-07 8.218006039999999979e-05 -2.275208929999999997e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.318358540000000203e-08 1.295593100000000053e+00 1.219882119999999897e-06 -1.220045270000000070e-06 6.990306889999999829e-01 8.514012560000000171e-07 -8.217445249999999739e-05 1.755482890000000112e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.418358539999999775e-08 1.295619110000000074e+00 -9.565697290000000711e-07 1.219878310000000052e-06 6.989793429999999752e-01 -8.511252199999999971e-07 8.217344709999999509e-05 -2.275405289999999937e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.518358539999999347e-08 1.295644770000000001e+00 1.218811809999999941e-06 -1.219677780000000020e-06 6.990322669999999849e-01 8.509387639999999849e-07 -8.216784659999999837e-05 1.755713199999999919e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.618358540000000242e-08 1.295670730000000104e+00 -9.558656149999999180e-07 1.219510099999999932e-06 6.989810880000000282e-01 -8.506624139999999905e-07 8.216684339999999812e-05 -2.275599840000000129e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.718358539999999814e-08 1.295696350000000052e+00 1.217743450000000071e-06 -1.219309020000000023e-06 6.990334440000000038e-01 8.504756180000000156e-07 -8.216125029999999350e-05 1.755942549999999972e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.818358539999999386e-08 1.295722279999999893e+00 -9.551662689999999085e-07 1.219140589999999966e-06 6.989824650000000528e-01 -8.501989420000000033e-07 8.216024920000000384e-05 -2.275792740000000139e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.918358540000000281e-08 1.295747870000000024e+00 1.216677299999999960e-06 -1.218938970000000004e-06 6.990342939999999450e-01 8.500118230000000213e-07 -8.215466339999999987e-05 1.756170809999999839e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.018358539999999853e-08 1.295773760000000108e+00 -9.544711889999999155e-07 1.218769800000000016e-06 6.989835490000000373e-01 -8.497348149999999693e-07 8.215366460000000373e-05 -2.275984140000000044e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.118358539999999425e-08 1.295799310000000037e+00 1.215613820000000004e-06 -1.218567669999999898e-06 6.990348960000000167e-01 8.495473860000000275e-07 -8.214808620000000543e-05 1.756397850000000109e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.218358540000000321e-08 1.295825159999999920e+00 -9.537797889999999309e-07 1.218397749999999942e-06 6.989844160000000528e-01 -8.492700490000000527e-07 8.214708950000000631e-05 -2.276174160000000109e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.318358539999999893e-08 1.295850670000000093e+00 1.214553480000000004e-06 -1.218195100000000055e-06 6.990353160000000177e-01 8.490823110000000487e-07 -8.214151839999999510e-05 1.756623610000000141e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.418358539999999465e-08 1.295876489999999936e+00 -9.530915839999999953e-07 1.218024449999999993e-06 6.989851259999999566e-01 -8.488046559999999792e-07 8.214052380000000657e-05 -2.276362879999999948e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.518358540000000360e-08 1.295901970000000070e+00 1.213496579999999989e-06 -1.217821279999999914e-06 6.990356079999999750e-01 8.486166050000000045e-07 -8.213495999999999601e-05 1.756848040000000134e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.618358539999999932e-08 1.295927749999999934e+00 -9.524062630000000394e-07 1.217649930000000065e-06 6.989857229999999477e-01 -8.483386480000000041e-07 8.213396770000000100e-05 -2.276550350000000039e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.718358539999999504e-08 1.295953190000000088e+00 1.212443229999999934e-06 -1.217446229999999969e-06 6.990358070000000090e-01 8.481502750000000260e-07 -8.212841099999999459e-05 1.757071160000000075e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.818358540000000400e-08 1.295978929999999973e+00 -9.517236970000000187e-07 1.217274199999999983e-06 6.989862359999999830e-01 -8.478720330000000505e-07 8.212742079999999661e-05 -2.276736579999999867e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.918358539999999971e-08 1.296004329999999927e+00 1.211393409999999979e-06 -1.217069950000000009e-06 6.990359369999999961e-01 8.476833310000000437e-07 -8.212187140000000440e-05 1.757292980000000129e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.018358539999999543e-08 1.296030039999999994e+00 -9.510438860000000391e-07 1.216897280000000031e-06 6.989866820000000258e-01 -8.474048220000000526e-07 8.212088319999999843e-05 -2.276921559999999946e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.118358540000000439e-08 1.296055409999999908e+00 1.210346990000000075e-06 -1.216692469999999932e-06 6.990360100000000410e-01 8.472157829999999880e-07 -8.211534089999999683e-05 1.757513539999999933e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.218358540000000011e-08 1.296081079999999996e+00 -9.503669059999999528e-07 1.216519180000000033e-06 6.989870700000000436e-01 -8.469370210000000321e-07 8.211435490000000646e-05 -2.277105280000000113e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.318358539999999583e-08 1.296106409999999931e+00 1.209303789999999993e-06 -1.216313810000000020e-06 6.990360319999999739e-01 8.467476420000000046e-07 -8.210881969999999546e-05 1.757732889999999963e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.418358540000000478e-08 1.296132040000000041e+00 -9.496928489999999876e-07 1.216139910000000027e-06 6.989874069999999495e-01 -8.464686380000000179e-07 8.210783560000000563e-05 -2.277287740000000029e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.518358540000000050e-08 1.296157329999999996e+00 1.208263650000000000e-06 -1.215933970000000064e-06 6.990360079999999865e-01 8.462789200000000313e-07 -8.210230749999999878e-05 1.757951040000000045e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.618358539999999622e-08 1.296182930000000066e+00 -9.490217869999999812e-07 1.215759490000000084e-06 6.989876940000000483e-01 -8.459996820000000427e-07 8.210132540000000096e-05 -2.277468949999999858e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.718358540000000518e-08 1.296208189999999982e+00 1.207226430000000011e-06 -1.215552979999999960e-06 6.990359409999999940e-01 8.458096259999999947e-07 -8.209580420000000178e-05 1.758168030000000154e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.818358540000000090e-08 1.296233750000000073e+00 -9.483537510000000461e-07 1.215377919999999993e-06 6.989879380000000308e-01 -8.455301590000000225e-07 8.209482409999999597e-05 -2.277648900000000113e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.918358539999999662e-08 1.296258970000000010e+00 1.206192039999999912e-06 -1.215170859999999991e-06 6.990358370000000487e-01 8.453397690000000334e-07 -8.208930989999999592e-05 1.758383850000000127e-05 0.000000000000000000e+00 0.000000000000000000e+00
9.018358540000000557e-08 1.296284500000000062e+00 -9.476887389999999632e-07 1.214995220000000039e-06 6.989881420000000345e-01 -8.450600799999999971e-07 8.208833159999999918e-05 -2.277827630000000094e-05 0.000000000000000000e+00 0.000000000000000000e+00
