time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
2.686441360000000103e-08 5.855900780000000173e-03 5.038965049999999801e-07 -7.424910559999999926e-08 5.912268410000000030e-01 6.885550350000000348e-08 4.227006620000000230e-06 -5.954895800000000375e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.786441360000000005e-08 5.908397549999999665e-03 7.238606480000000127e-09 7.624067570000000506e-08 5.914042649999999846e-01 -6.991341140000000087e-08 -4.229344130000000097e-06 1.033561610000000015e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.886441359999999908e-08 5.960455180000000068e-03 4.918049519999999605e-07 -7.454701220000000630e-08 5.914870049999999546e-01 6.901671220000000607e-08 4.223819160000000162e-06 -5.936155019999999907e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.986441360000000142e-08 6.011723049999999867e-03 -5.522947690000000090e-09 7.588666159999999455e-08 5.915142180000000360e-01 -6.967869399999999984e-08 -4.231410369999999976e-06 1.052095289999999912e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.086441359999999714e-08 6.061980950000000340e-03 4.792130329999999520e-07 -7.483024180000000334e-08 5.915298239999999819e-01 6.916661320000000233e-08 4.222459069999999775e-06 -5.918223470000000158e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.186441359999999948e-08 6.111107910000000004e-03 -1.721968190000000085e-08 7.558552220000000254e-08 5.915503840000000402e-01 -6.947768770000000318e-08 -4.231860070000000298e-06 1.067656700000000013e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.286441360000000181e-08 6.159080410000000033e-03 4.688325499999999824e-07 -7.503810330000000149e-08 5.916004879999999799e-01 6.926984340000000390e-08 4.222466359999999750e-06 -5.904698869999999905e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.386441359999999753e-08 6.205929229999999734e-03 -2.603511109999999855e-08 7.537219429999999563e-08 5.916796170000000465e-01 -6.933034100000000557e-08 -4.231247619999999771e-06 1.078129539999999900e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.486441359999999987e-08 6.251755809999999698e-03 4.617434689999999882e-07 -7.515592069999999436e-08 5.917990579999999889e-01 6.931853339999999373e-08 4.223271690000000298e-06 -5.896579540000000327e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.586441360000000221e-08 6.296672710000000318e-03 -3.143434229999999705e-08 7.524261129999999770e-08 5.919492210000000254e-01 -6.923341349999999975e-08 -4.230073149999999753e-06 1.083276070000000087e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.686441359999999793e-08 6.340823689999999617e-03 4.579001250000000207e-07 -7.519796870000000435e-08 5.921341119999999902e-01 6.932186439999999346e-08 4.224410980000000180e-06 -5.893283979999999880e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.786441360000000026e-08 6.384347440000000262e-03 -3.382237110000000088e-08 7.517785850000000279e-08 5.923395120000000125e-01 -6.917509929999999595e-08 -4.228736829999999830e-06 1.084140960000000060e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.886441360000000260e-08 6.427395600000000014e-03 4.567378020000000196e-07 -7.518689259999999905e-08 5.925667209999999629e-01 6.929376780000000040e-08 4.225563409999999870e-06 -5.893634630000000253e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.986441359999999832e-08 6.470100000000000330e-03 -3.391926199999999834e-08 7.515501440000000490e-08 5.928001450000000006e-01 -6.914142050000000023e-08 -4.227509010000000043e-06 1.082036999999999937e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.086441360000000066e-08 6.512593970000000142e-03 4.574448090000000261e-07 -7.514441989999999430e-08 5.930408700000000533e-01 6.924740170000000194e-08 4.226512500000000134e-06 -5.896268529999999753e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.186441360000000299e-08 6.554982420000000053e-03 -3.257736869999999790e-08 7.515429149999999780e-08 5.932738680000000375e-01 -6.912046880000000340e-08 -4.226554350000000114e-06 1.078313420000000096e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.286441359999999871e-08 6.597365640000000045e-03 4.591702980000000237e-07 -7.508806230000000210e-08 5.935015110000000371e-01 6.919323929999999482e-08 4.227142730000000359e-06 -5.899900159999999777e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.386441360000000105e-08 6.639811709999999569e-03 -3.061048679999999716e-08 7.516053470000000272e-08 5.937104899999999796e-01 -6.910323939999999371e-08 -4.225942010000000199e-06 1.074152020000000042e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.486441359999999677e-08 6.682382369999999988e-03 4.611671610000000177e-07 -7.503063070000000503e-08 5.939052959999999715e-01 6.913883889999999785e-08 4.227427910000000197e-06 -5.903483930000000253e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.586441359999999911e-08 6.725107430000000150e-03 -2.867521129999999987e-08 7.516322210000000243e-08 5.940748890000000504e-01 -6.908357439999999510e-08 -4.225659469999999773e-06 1.070437229999999900e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.686441360000000144e-08 6.768012379999999682e-03 4.628868009999999740e-07 -7.498041119999999913e-08 5.942261439999999562e-01 6.908900270000000330e-08 4.227413689999999860e-06 -5.906313670000000349e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.786441359999999716e-08 6.811094380000000392e-03 -2.720152510000000015e-08 7.515624089999999386e-08 5.943502800000000086e-01 -6.905797879999999527e-08 -4.225634809999999681e-06 1.067688980000000006e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.886441359999999950e-08 6.854351039999999687e-03 4.640213569999999945e-07 -7.494143049999999580e-08 5.944562939999999962e-01 6.904598100000000553e-08 4.227190509999999616e-06 -5.908054219999999764e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.986441360000000184e-08 6.897757130000000368e-03 -2.637863079999999894e-08 7.513751979999999670e-08 5.945371919999999921e-01 -6.902536019999999671e-08 -4.225767040000000135e-06 1.066068780000000091e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.086441359999999756e-08 6.941293759999999854e-03 4.644906920000000209e-07 -7.491400090000000029e-08 5.946034500000000333e-01 6.900983189999999824e-08 4.226862269999999856e-06 -5.908698549999999891e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.186441359999999989e-08 6.984925040000000175e-03 -2.619218350000000113e-08 7.510825220000000425e-08 5.946491170000000048e-01 -6.898653889999999457e-08 -4.225956069999999956e-06 1.065454900000000094e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.286441360000000223e-08 7.028626819999999817e-03 4.643857489999999763e-07 -7.489573530000000109e-08 5.946853610000000234e-01 6.897904600000000652e-08 4.226519790000000109e-06 -5.908467599999999625e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.386441359999999795e-08 7.072362649999999577e-03 -2.649424779999999846e-08 7.507168199999999673e-08 5.947064979999999723e-01 -6.894351110000000643e-08 -4.226124209999999595e-06 1.065558270000000045e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.486441360000000029e-08 7.116111659999999582e-03 4.638918479999999870e-07 -7.488288319999999876e-08 5.947236820000000312e-01 6.895134850000000006e-08 4.226225400000000108e-06 -5.907688739999999594e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.586441360000000263e-08 7.159843630000000021e-03 -2.708046050000000117e-08 7.503174199999999697e-08 5.947308980000000078e-01 -6.889863879999999776e-08 -4.226225359999999963e-06 1.066040139999999961e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.686441359999999834e-08 7.203545859999999600e-03 4.632164089999999850e-07 -7.487161610000000206e-08 5.947388059999999532e-01 6.892445860000000620e-08 4.226009359999999929e-06 -5.906689650000000067e-06 0.000000000000000000e+00 0.000000000000000000e+00
