time vout i_vip i_vin v_bias_p v_bias_n
1.222800000000000037e-08 1.067299620000000004e+00 9.409737130000000453e-12 5.916439389999999952e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.232799999999999961e-08 1.067299620000000004e+00 9.409799879999999518e-12 5.916442280000000126e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.242800000000000051e-08 1.067299620000000004e+00 9.409830900000000623e-12 5.916443439999999664e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.252799999999999975e-08 1.067299620000000004e+00 9.409753170000000342e-12 5.916446030000000271e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.262800000000000065e-08 1.067299620000000004e+00 9.409753980000000487e-12 5.916438390000000384e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.272799999999999989e-08 1.067299620000000004e+00 9.409800429999999836e-12 5.916446879999999550e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.282800000000000078e-08 1.067299620000000004e+00 9.409779769999999542e-12 5.916438800000000500e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.292800000000000002e-08 1.067299620000000004e+00 9.409735169999999645e-12 5.916443629999999693e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.302799999999999927e-08 1.067299620000000004e+00 9.409791870000000064e-12 5.916442240000000385e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.312800000000000016e-08 1.067299620000000004e+00 9.409844129999999213e-12 5.916443300000000068e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.322799999999999940e-08 1.067299620000000004e+00 9.409776369999999194e-12 5.916439850000000500e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.332800000000000030e-08 1.067299620000000004e+00 9.409760209999999882e-12 5.916442920000000011e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.342799999999999954e-08 1.067299620000000004e+00 9.409761100000000719e-12 5.916444939999999521e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.352800000000000043e-08 1.067299620000000004e+00 9.409785579999999341e-12 5.916441350000000356e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.362799999999999968e-08 1.067299620000000004e+00 9.409835559999999759e-12 5.916438149999999923e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.372800000000000057e-08 1.067299620000000004e+00 9.409793600000000093e-12 5.916445870000000300e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.382799999999999981e-08 1.067299620000000004e+00 9.409776469999999252e-12 5.916445729999999694e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.392800000000000071e-08 1.067299620000000004e+00 9.409750570000000457e-12 5.916440710000000472e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.402799999999999995e-08 1.067299620000000004e+00 9.409761089999999421e-12 5.916434939999999806e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.412799999999999919e-08 1.067299620000000004e+00 9.409836629999999730e-12 5.916447140000000387e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.422800000000000008e-08 1.067299620000000004e+00 9.409775489999999656e-12 5.916446470000000444e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.432799999999999933e-08 1.067299620000000004e+00 9.409721529999999526e-12 5.916439489999999808e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.442800000000000022e-08 1.067299620000000004e+00 9.409753639999999967e-12 5.916443979999999693e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.452799999999999946e-08 1.067299620000000004e+00 9.409810340000000386e-12 5.916440330000000414e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.462800000000000036e-08 1.067299620000000004e+00 9.409838679999999298e-12 5.916439399999999635e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.472799999999999960e-08 1.067299620000000004e+00 9.409762730000000691e-12 5.916449319999999868e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.482800000000000049e-08 1.067299620000000004e+00 9.409765800000000201e-12 5.916436070000000297e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.492799999999999974e-08 1.067299620000000004e+00 9.409842289999999443e-12 5.916445930000000415e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.502800000000000063e-08 1.067299620000000004e+00 9.409718569999999756e-12 5.916441749999999779e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.512800000000000153e-08 1.067299620000000004e+00 9.409721889999999411e-12 5.916438770000000442e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.522799999999999911e-08 1.067299620000000004e+00 9.409832819999999469e-12 5.916445420000000444e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.532800000000000001e-08 1.067299620000000004e+00 9.409842420000000164e-12 5.916441309999999606e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.542800000000000090e-08 1.067299620000000004e+00 9.409757119999999391e-12 5.916449590000000387e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.552799999999999849e-08 1.067299620000000004e+00 9.409749970000000111e-12 5.916431080000000123e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.562799999999999939e-08 1.067299620000000004e+00 9.409812299999999579e-12 5.916446549999999925e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.572800000000000028e-08 1.067299620000000004e+00 9.409796009999999546e-12 5.916445240000000098e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.582800000000000118e-08 1.067299620000000004e+00 9.409761889999999883e-12 5.916436460000000038e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.592799999999999876e-08 1.067299620000000004e+00 9.409729989999999240e-12 5.916453030000000273e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.602799999999999966e-08 1.067299620000000004e+00 9.409823930000000477e-12 5.916433389999999518e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.612800000000000055e-08 1.067299620000000004e+00 9.409839720000000221e-12 5.916447989999999666e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.622800000000000145e-08 1.067299620000000004e+00 9.409762880000000778e-12 5.916438070000000442e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.632799999999999904e-08 1.067299620000000004e+00 9.409768790000000635e-12 5.916444190000000097e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.642799999999999993e-08 1.067299620000000004e+00 9.409759270000000632e-12 5.916442539999999953e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.652800000000000083e-08 1.067299620000000004e+00 9.409767589999999942e-12 5.916444210000000472e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.662799999999999841e-08 1.067299620000000004e+00 9.409819889999999437e-12 5.916439800000000067e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.672799999999999931e-08 1.067299620000000004e+00 9.409773900000000030e-12 5.916442349999999924e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.682800000000000021e-08 1.067299620000000004e+00 9.409766710000000404e-12 5.916446960000000040e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.692800000000000110e-08 1.067299620000000004e+00 9.409773139999999915e-12 5.916434510000000326e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.702799999999999869e-08 1.067299620000000004e+00 9.409735900000000713e-12 5.916447919999999868e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.712799999999999958e-08 1.067299620000000004e+00 9.409776719999999397e-12 5.916438499999999923e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.722800000000000048e-08 1.067299620000000004e+00 9.409803530000000010e-12 5.916445240000000098e-13 7.253139659999999767e-01 7.191784310000000069e-01
