time vout i_vip i_vin v_bias_p v_bias_n
6.727999999999999928e-09 2.751883900000000049e-01 3.584041379999999972e-12 3.714106729999999782e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.827999999999999996e-09 2.751883900000000049e-01 3.563954509999999832e-12 3.772065300000000216e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.928000000000000064e-09 2.751883900000000049e-01 3.583965570000000154e-12 3.714501600000000091e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.028000000000000132e-09 2.751883900000000049e-01 3.563970540000000038e-12 3.771673760000000053e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.128000000000000201e-09 2.751883900000000049e-01 3.583999080000000192e-12 3.714890329999999763e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.228000000000000269e-09 2.751883900000000049e-01 3.564025779999999938e-12 3.771287869999999920e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.328000000000000337e-09 2.751883900000000049e-01 3.583938730000000089e-12 3.715273620000000011e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.428000000000000406e-09 2.751883900000000049e-01 3.564028890000000198e-12 3.770907490000000221e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.527999999999999647e-09 2.751883900000000049e-01 3.583908720000000052e-12 3.715651190000000026e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.628000000000000542e-09 2.751883900000000049e-01 3.564089289999999926e-12 3.770532889999999659e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.727999999999999783e-09 2.751883900000000049e-01 3.583921909999999911e-12 3.716022659999999751e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.828000000000000679e-09 2.751883900000000049e-01 3.564127340000000081e-12 3.770163709999999963e-12 6.239583180000000118e-01 6.334011339999999768e-01
7.927999999999999920e-09 2.751883900000000049e-01 3.583787379999999961e-12 3.716389689999999821e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.028000000000000815e-09 2.751883900000000049e-01 3.564153689999999944e-12 3.769799850000000269e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.128000000000000056e-09 2.751883900000000049e-01 3.583791780000000078e-12 3.716750639999999774e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.227999999999999297e-09 2.751883900000000049e-01 3.564201310000000130e-12 3.769440960000000374e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.328000000000000193e-09 2.751883900000000049e-01 3.583736110000000092e-12 3.717106899999999928e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.427999999999999434e-09 2.751883900000000049e-01 3.564269979999999946e-12 3.769087609999999961e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.528000000000000329e-09 2.751883900000000049e-01 3.583713850000000086e-12 3.717457660000000138e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.627999999999999570e-09 2.751883900000000049e-01 3.564337810000000166e-12 3.768738570000000098e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.728000000000000466e-09 2.751883900000000049e-01 3.583662190000000072e-12 3.717804969999999972e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.827999999999999707e-09 2.751883900000000049e-01 3.564292839999999895e-12 3.768394550000000063e-12 6.239583180000000118e-01 6.334011339999999768e-01
8.928000000000000602e-09 2.751883900000000049e-01 3.583591229999999822e-12 3.718145600000000151e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.027999999999999843e-09 2.751883900000000049e-01 3.564393129999999950e-12 3.768055670000000086e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.128000000000000739e-09 2.751883900000000049e-01 3.583531540000000181e-12 3.718483139999999838e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.227999999999999980e-09 2.751883900000000049e-01 3.564495440000000122e-12 3.767720569999999708e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.327999999999999221e-09 2.751883900000000049e-01 3.583509420000000175e-12 3.718815269999999956e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.428000000000000117e-09 2.751883900000000049e-01 3.564489169999999976e-12 3.767391170000000196e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.527999999999999358e-09 2.751883900000000049e-01 3.583432009999999837e-12 3.719142790000000160e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.628000000000000253e-09 2.751883900000000049e-01 3.564535179999999960e-12 3.767065239999999617e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.727999999999999494e-09 2.751883900000000049e-01 3.583382110000000112e-12 3.719466609999999844e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.828000000000000390e-09 2.751883900000000049e-01 3.564621570000000070e-12 3.766743379999999934e-12 6.239583180000000118e-01 6.334011339999999768e-01
9.927999999999999631e-09 2.751883900000000049e-01 3.583351649999999815e-12 3.719786520000000016e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.002800000000000053e-08 2.751883900000000049e-01 3.564637670000000074e-12 3.766426230000000224e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.012799999999999977e-08 2.751883900000000049e-01 3.583253790000000193e-12 3.720101019999999813e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.022800000000000066e-08 2.751883900000000049e-01 3.564714990000000037e-12 3.766113329999999736e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.032799999999999990e-08 2.751883900000000049e-01 3.583237569999999957e-12 3.720412190000000272e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.042800000000000080e-08 2.751883900000000049e-01 3.564755120000000019e-12 3.765804580000000027e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.052800000000000004e-08 2.751883900000000049e-01 3.583169159999999968e-12 3.720718479999999691e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.062799999999999928e-08 2.751883900000000049e-01 3.564840369999999956e-12 3.765500210000000262e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.072800000000000018e-08 2.751883900000000049e-01 3.583119530000000156e-12 3.721021469999999628e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.082799999999999942e-08 2.751883900000000049e-01 3.564882119999999823e-12 3.765199249999999720e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.092800000000000031e-08 2.751883900000000049e-01 3.583069839999999826e-12 3.721319780000000257e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.102799999999999955e-08 2.751883900000000049e-01 3.564966860000000192e-12 3.764902840000000188e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.112800000000000045e-08 2.751883900000000049e-01 3.582995499999999806e-12 3.721615060000000106e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.122799999999999969e-08 2.751883900000000049e-01 3.565017050000000003e-12 3.764609159999999647e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.132800000000000059e-08 2.751883900000000049e-01 3.582952569999999823e-12 3.721906280000000358e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.142799999999999983e-08 2.751883900000000049e-01 3.565033250000000066e-12 3.764320100000000319e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.152800000000000072e-08 2.751883900000000049e-01 3.582912859999999841e-12 3.722193579999999800e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.162799999999999996e-08 2.751883900000000049e-01 3.565117229999999915e-12 3.764034969999999867e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.172799999999999921e-08 2.751883900000000049e-01 3.582823879999999932e-12 3.722476670000000367e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.182800000000000010e-08 2.751883900000000049e-01 3.565149049999999866e-12 3.763753489999999907e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.192799999999999934e-08 2.751883900000000049e-01 3.582775360000000035e-12 3.722756719999999664e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.202800000000000024e-08 2.751883900000000049e-01 3.565215260000000201e-12 3.763474889999999831e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.212799999999999948e-08 2.751883900000000049e-01 3.582709810000000161e-12 3.723033570000000344e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.222800000000000037e-08 2.751883900000000049e-01 3.565256690000000126e-12 3.763200250000000104e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.232799999999999961e-08 2.751883900000000049e-01 3.582681750000000038e-12 3.723305669999999899e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.242800000000000051e-08 2.751883900000000049e-01 3.565334359999999887e-12 3.762929669999999973e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.252799999999999975e-08 2.751883900000000049e-01 3.582635280000000112e-12 3.723575740000000058e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.262800000000000065e-08 2.751883900000000049e-01 3.565386840000000132e-12 3.762661609999999843e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.272799999999999989e-08 2.751883900000000049e-01 3.582543329999999943e-12 3.723841100000000245e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.282800000000000078e-08 2.751883900000000049e-01 3.565452189999999890e-12 3.762397339999999800e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.292800000000000002e-08 2.751883900000000049e-01 3.582467159999999836e-12 3.724104109999999883e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.302799999999999927e-08 2.751883900000000049e-01 3.565528249999999853e-12 3.762136160000000249e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.312800000000000016e-08 2.751883900000000049e-01 3.582463659999999835e-12 3.724363640000000097e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.322799999999999940e-08 2.751883900000000049e-01 3.565557089999999861e-12 3.761879020000000122e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.332800000000000030e-08 2.751883900000000049e-01 3.582431540000000115e-12 3.724618490000000195e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.342799999999999954e-08 2.751883900000000049e-01 3.565579660000000126e-12 3.761625310000000198e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.352800000000000043e-08 2.751883900000000049e-01 3.582275530000000044e-12 3.724871389999999975e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.362799999999999968e-08 2.751883900000000049e-01 3.565706479999999988e-12 3.761374159999999813e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.372800000000000057e-08 2.751883900000000049e-01 3.582260700000000127e-12 3.725120920000000071e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.382799999999999981e-08 2.751883900000000049e-01 3.565727450000000137e-12 3.761125439999999861e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.392800000000000071e-08 2.751883900000000049e-01 3.582233849999999975e-12 3.725367989999999878e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.402799999999999995e-08 2.751883900000000049e-01 3.565798679999999897e-12 3.760880519999999680e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.412799999999999919e-08 2.751883900000000049e-01 3.582152380000000040e-12 3.725611500000000376e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.422800000000000008e-08 2.751883900000000049e-01 3.565795350000000156e-12 3.760638330000000105e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.432799999999999933e-08 2.751883900000000049e-01 3.582112670000000058e-12 3.725851820000000326e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.442800000000000022e-08 2.751883900000000049e-01 3.565930559999999933e-12 3.760399679999999665e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.452799999999999946e-08 2.751883900000000049e-01 3.582062009999999813e-12 3.726088969999999899e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.462800000000000036e-08 2.751883900000000049e-01 3.565937419999999934e-12 3.760164219999999775e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.472799999999999960e-08 2.751883900000000049e-01 3.581980280000000051e-12 3.726323289999999616e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.482800000000000049e-08 2.751883900000000049e-01 3.565990659999999891e-12 3.759931489999999683e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.492799999999999974e-08 2.751883900000000049e-01 3.581951540000000101e-12 3.726553920000000111e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.502800000000000063e-08 2.751883900000000049e-01 3.566066959999999912e-12 3.759701649999999967e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.512800000000000153e-08 2.751883900000000049e-01 3.581945430000000128e-12 3.726782869999999798e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.522799999999999911e-08 2.751883900000000049e-01 3.566096769999999833e-12 3.759474679999999646e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.532800000000000001e-08 2.751883900000000049e-01 3.581824240000000124e-12 3.727008249999999686e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.542800000000000090e-08 2.751883900000000049e-01 3.566115840000000098e-12 3.759250480000000278e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.552799999999999849e-08 2.751883900000000049e-01 3.581775359999999938e-12 3.727231090000000208e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.562799999999999939e-08 2.751883900000000049e-01 3.566243010000000161e-12 3.759029020000000392e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.572800000000000028e-08 2.751883900000000049e-01 3.581751549999999845e-12 3.727451050000000036e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.582800000000000118e-08 2.751883900000000049e-01 3.566244509999999815e-12 3.758810689999999727e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.592799999999999876e-08 2.751883900000000049e-01 3.581679869999999826e-12 3.727668239999999720e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.602799999999999966e-08 2.751883900000000049e-01 3.566323759999999923e-12 3.758594490000000130e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.612800000000000055e-08 2.751883900000000049e-01 3.581639419999999901e-12 3.727882719999999778e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.622800000000000145e-08 2.751883900000000049e-01 3.566351930000000191e-12 3.758381910000000361e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.632799999999999904e-08 2.751883900000000049e-01 3.581552659999999820e-12 3.728093900000000354e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.642799999999999993e-08 2.751883900000000049e-01 3.566406880000000003e-12 3.758171919999999987e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.652800000000000083e-08 2.751883900000000049e-01 3.581541820000000106e-12 3.728302879999999660e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.662799999999999841e-08 2.751883900000000049e-01 3.566461799999999960e-12 3.757964150000000249e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.672799999999999931e-08 2.751883900000000049e-01 3.581485300000000033e-12 3.728508929999999860e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.682800000000000021e-08 2.751883900000000049e-01 3.566510120000000147e-12 3.757759090000000136e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.692800000000000110e-08 2.751883900000000049e-01 3.581434340000000019e-12 3.728713329999999915e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.702799999999999869e-08 2.751883900000000049e-01 3.566560629999999901e-12 3.757556140000000110e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.712799999999999958e-08 2.751883900000000049e-01 3.581374459999999945e-12 3.728914720000000171e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.722800000000000048e-08 2.751883900000000049e-01 3.566626880000000178e-12 3.757355999999999767e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.732800000000000137e-08 2.751883900000000049e-01 3.581338419999999820e-12 3.729113550000000081e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.742799999999999896e-08 2.751883900000000049e-01 3.566656489999999984e-12 3.757159259999999772e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.752799999999999986e-08 2.751883900000000049e-01 3.581255689999999884e-12 3.729308760000000162e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.762800000000000075e-08 2.751883900000000049e-01 3.566755839999999982e-12 3.756964629999999864e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.772800000000000165e-08 2.751883900000000049e-01 3.581241110000000111e-12 3.729502349999999955e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.782799999999999923e-08 2.751883900000000049e-01 3.566754899999999924e-12 3.756772249999999639e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.792800000000000013e-08 2.751883900000000049e-01 3.581203220000000130e-12 3.729693649999999718e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.802800000000000102e-08 2.751883900000000049e-01 3.566777320000000103e-12 3.756581760000000020e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.812799999999999861e-08 2.751883900000000049e-01 3.581109339999999816e-12 3.729883109999999711e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.822799999999999951e-08 2.751883900000000049e-01 3.566881169999999872e-12 3.756394109999999940e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.832800000000000040e-08 2.751883900000000049e-01 3.581081759999999808e-12 3.730068699999999733e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.842800000000000130e-08 2.751883900000000049e-01 3.566887569999999931e-12 3.756209530000000179e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.852799999999999888e-08 2.751883900000000049e-01 3.581074370000000066e-12 3.730252800000000186e-12 6.239583180000000118e-01 6.334011339999999768e-01
