time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
5.240194710000000298e-08 1.504700389999999964e-02 1.552954780000000021e-07 7.205223290000000534e-08 4.963952649999999744e-01 -7.152877629999999798e-08 5.616414639999999875e-06 -6.593978170000000107e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.340194709999999870e-08 1.509040139999999995e-02 2.873515360000000021e-07 -6.620636550000000638e-08 4.965375510000000214e-01 7.154452929999999363e-08 -5.614375090000000041e-06 -5.258271720000000027e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.440194710000000104e-08 1.513397900000000053e-02 1.567837199999999996e-07 7.205372479999999619e-08 4.966637540000000128e-01 -7.149117090000000458e-08 5.616166689999999775e-06 -6.596921609999999720e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.540194709999999675e-08 1.517771939999999938e-02 2.887237749999999896e-07 -6.616681850000000286e-08 4.967876390000000031e-01 7.151514769999999792e-08 -5.614338759999999756e-06 -5.283380619999999892e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.640194709999999909e-08 1.522161900000000047e-02 1.580937819999999894e-07 7.205437150000000216e-08 4.968967530000000243e-01 -7.145412850000000204e-08 5.615930110000000051e-06 -6.599519479999999600e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.740194710000000143e-08 1.526566139999999995e-02 2.899275709999999796e-07 -6.612792740000000162e-08 4.970046900000000267e-01 7.148518550000000573e-08 -5.614291409999999730e-06 -5.305245140000000313e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.840194709999999715e-08 1.530984399999999954e-02 1.592446300000000021e-07 7.205425999999999474e-08 4.970989900000000183e-01 -7.141755950000000153e-08 5.615704189999999608e-06 -6.601810049999999870e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.940194709999999949e-08 1.535415149999999965e-02 2.909812240000000219e-07 -6.608961179999999689e-08 4.971930949999999738e-01 7.145472540000000207e-08 -5.614233850000000149e-06 -5.324231560000000124e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.040194710000000182e-08 1.539858220000000014e-02 1.602538620000000025e-07 7.205346890000000230e-08 4.972745490000000101e-01 -7.138138989999999929e-08 5.615488089999999636e-06 -6.603828359999999736e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.140194709999999754e-08 1.544312179999999916e-02 2.919016139999999916e-07 -6.605179939999999375e-08 4.973566500000000112e-01 7.142383600000000548e-08 -5.614166919999999824e-06 -5.340673669999999950e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.240194710000000650e-08 1.548776970000000086e-02 1.611376279999999973e-07 7.205206859999999433e-08 4.974269579999999746e-01 -7.134555869999999904e-08 5.615280959999999803e-06 -6.605606189999999706e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.340194710000000222e-08 1.553251219999999926e-02 2.927041540000000012e-07 -6.601442599999999490e-08 4.974986399999999920e-01 7.139257459999999619e-08 -5.614091519999999903e-06 -5.354873180000000510e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.440194709999999794e-08 1.557734960000000009e-02 1.619106080000000071e-07 7.205012169999999410e-08 4.975592750000000231e-01 -7.131001469999999770e-08 5.615081959999999604e-06 -6.607172159999999838e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.540194709999999366e-08 1.562226910000000073e-02 2.934027990000000089e-07 -6.597743460000000531e-08 4.976219089999999734e-01 7.136098940000000610e-08 -5.614008480000000219e-06 -5.367101120000000288e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.640194710000000261e-08 1.566727160000000105e-02 1.625860450000000019e-07 7.204768409999999792e-08 4.976741479999999829e-01 -7.127471489999999810e-08 5.614890269999999875e-06 -6.608551950000000112e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.740194709999999833e-08 1.571234519999999829e-02 2.940100949999999975e-07 -6.594077479999999570e-08 4.977289229999999898e-01 7.132912130000000359e-08 -5.613918619999999937e-06 -5.377599639999999943e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.840194709999999405e-08 1.575749140000000034e-02 1.631758090000000002e-07 7.204480509999999669e-08 4.977738740000000051e-01 -7.123962259999999682e-08 5.614705109999999906e-06 -6.609768410000000195e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.940194710000000300e-08 1.580269899999999991e-02 2.945372589999999988e-07 -6.590440219999999824e-08 4.978218229999999966e-01 7.129700529999999650e-08 -5.613822690000000294e-06 -5.386584120000000437e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.040194709999999872e-08 1.584796999999999942e-02 1.636904859999999948e-07 7.204152850000000107e-08 4.978604469999999838e-01 -7.120470700000000389e-08 5.614525759999999624e-06 -6.610841850000000281e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.140194709999999444e-08 1.589329379999999958e-02 2.949942679999999938e-07 -6.586827760000000041e-08 4.979024650000000163e-01 7.126467130000000595e-08 -5.613721390000000017e-06 -5.394245360000000386e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.240194710000000340e-08 1.593867309999999829e-02 1.641394709999999995e-07 7.203789280000000513e-08 4.979355959999999803e-01 -7.116994130000000415e-08 5.614351559999999601e-06 -6.611790230000000299e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.340194709999999912e-08 1.598409760000000027e-02 2.953899610000000174e-07 -6.583236690000000295e-08 4.979724609999999774e-01 7.123214519999999883e-08 -5.613615349999999911e-06 -5.400751850000000064e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.440194709999999484e-08 1.602957069999999887e-02 1.645310740000000097e-07 7.203393199999999985e-08 4.980008240000000086e-01 -7.113530269999999695e-08 5.614181920000000026e-06 -6.612629380000000286e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.540194710000000379e-08 1.607508250000000069e-02 2.957321430000000066e-07 -6.579664010000000289e-08 4.980332129999999746e-01 7.119944930000000044e-08 -5.613505159999999785e-06 -5.406251939999999745e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.640194709999999951e-08 1.612063659999999829e-02 1.648726209999999984e-07 7.202967600000000636e-08 4.980574369999999917e-01 -7.110077170000000419e-08 5.614016290000000386e-06 -6.613373210000000089e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.740194709999999523e-08 1.616622380000000067e-02 2.960276819999999935e-07 -6.576107099999999521e-08 4.980859360000000069e-01 7.116660289999999875e-08 -5.613391330000000008e-06 -5.410875939999999906e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.840194710000000418e-08 1.621184809999999879e-02 1.651705510000000029e-07 7.202515109999999828e-08 4.981065680000000273e-01 -7.106633119999999562e-08 5.613854199999999611e-06 -6.614033969999999889e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.940194709999999990e-08 1.625750030000000165e-02 2.962826120000000022e-07 -6.572563680000000570e-08 4.981316869999999897e-01 7.113362300000000248e-08 -5.613274310000000306e-06 -5.414738089999999906e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.040194709999999562e-08 1.630318500000000129e-02 1.654305119999999975e-07 7.202038040000000119e-08 4.981492020000000132e-01 -7.103196680000000634e-08 5.613695210000000341e-06 -6.614622350000000134e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.140194710000000458e-08 1.634889340000000163e-02 2.965022159999999799e-07 -6.569031770000000492e-08 4.981713839999999949e-01 7.110052420000000636e-08 -5.613154520000000084e-06 -5.417938330000000170e-07 0.000000000000000000e+00 0.000000000000000000e+00
