time vout i_vip i_vin v_bias_p v_bias_n
3.728000000000000361e-09 1.316327550000000013e+00 8.883024549999999485e-11 3.154935159999999755e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.827999999999999602e-09 1.316327550000000013e+00 8.883066510000000442e-11 3.154949169999999765e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.927999999999999671e-09 1.316327550000000013e+00 8.883024410000000050e-11 3.154934390000000280e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.027999999999999739e-09 1.316327550000000013e+00 8.883066699999999583e-11 3.154949830000000146e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.127999999999999807e-09 1.316327550000000013e+00 8.883022709999999715e-11 3.154933620000000159e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.227999999999999875e-09 1.316327550000000013e+00 8.883060799999999408e-11 3.154950750000000030e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.327999999999999944e-09 1.316327550000000013e+00 8.883022109999999369e-11 3.154932780000000320e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.428000000000000012e-09 1.316327550000000013e+00 8.883064930000000176e-11 3.154951300000000025e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.528000000000000080e-09 1.316327550000000013e+00 8.883027439999999537e-11 3.154932289999999714e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.628000000000000148e-09 1.316327550000000013e+00 8.883063170000000453e-11 3.154951979999999771e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.728000000000000217e-09 1.316327550000000013e+00 8.883019930000000049e-11 3.154931600000000285e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.828000000000000285e-09 1.316327550000000013e+00 8.883063060000000066e-11 3.154952449999999719e-11 6.385614920000000083e-01 7.028079109999999519e-01
4.928000000000000353e-09 1.316327550000000013e+00 8.883021990000000592e-11 3.154931309999999794e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.027999999999999594e-09 1.316327550000000013e+00 8.883064030000000303e-11 3.154952760000000221e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.127999999999999663e-09 1.316327550000000013e+00 8.883029280000000599e-11 3.154930799999999823e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.227999999999999731e-09 1.316327550000000013e+00 8.883066739999999606e-11 3.154953299999999887e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.327999999999999799e-09 1.316327550000000013e+00 8.883027610000000605e-11 3.154930489999999967e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.427999999999999867e-09 1.316327550000000013e+00 8.883063519999999686e-11 3.154953509999999685e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.527999999999999936e-09 1.316327550000000013e+00 8.883025410000000627e-11 3.154930180000000111e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.628000000000000004e-09 1.316327550000000013e+00 8.883066289999999669e-11 3.154953880000000222e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.728000000000000072e-09 1.316327550000000013e+00 8.883025550000000062e-11 3.154929850000000244e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.828000000000000140e-09 1.316327550000000013e+00 8.883062219999999581e-11 3.154954119999999714e-11 6.385614920000000083e-01 7.028079109999999519e-01
5.928000000000000209e-09 1.316327550000000013e+00 8.883024310000000639e-11 3.154929639999999800e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.028000000000000277e-09 1.316327550000000013e+00 8.883069560000000587e-11 3.154954330000000158e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.128000000000000345e-09 1.316327550000000013e+00 8.883022389999999530e-11 3.154929479999999707e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.228000000000000414e-09 1.316327550000000013e+00 8.883065019999999905e-11 3.154954490000000251e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.327999999999999655e-09 1.316327550000000013e+00 8.883025959999999975e-11 3.154929249999999898e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.427999999999999723e-09 1.316327550000000013e+00 8.883063239999999524e-11 3.154954700000000049e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.527999999999999791e-09 1.316327550000000013e+00 8.883026240000000137e-11 3.154929169999999852e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.627999999999999859e-09 1.316327550000000013e+00 8.883065059999999928e-11 3.154954780000000095e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.727999999999999928e-09 1.316327550000000013e+00 8.883025449999999358e-11 3.154928980000000065e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.827999999999999996e-09 1.316327550000000013e+00 8.883064230000000419e-11 3.154954960000000199e-11 6.385614920000000083e-01 7.028079109999999519e-01
6.928000000000000064e-09 1.316327550000000013e+00 8.883026470000000593e-11 3.154928900000000019e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.028000000000000132e-09 1.316327550000000013e+00 8.883062720000000516e-11 3.154955049999999928e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.128000000000000201e-09 1.316327550000000013e+00 8.883026690000000074e-11 3.154928770000000267e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.228000000000000269e-09 1.316327550000000013e+00 8.883062989999999703e-11 3.154955049999999928e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.328000000000000337e-09 1.316327550000000013e+00 8.883026350000000524e-11 3.154928810000000290e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.428000000000000406e-09 1.316327550000000013e+00 8.883065429999999819e-11 3.154955169999999997e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.527999999999999647e-09 1.316327550000000013e+00 8.883028680000000253e-11 3.154928690000000221e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.628000000000000542e-09 1.316327550000000013e+00 8.883065790000000027e-11 3.154955160000000314e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.727999999999999783e-09 1.316327550000000013e+00 8.883024970000000373e-11 3.154928670000000209e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.828000000000000679e-09 1.316327550000000013e+00 8.883064030000000303e-11 3.154955290000000066e-11 6.385614920000000083e-01 7.028079109999999519e-01
7.927999999999999920e-09 1.316327550000000013e+00 8.883022890000000465e-11 3.154928559999999822e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.028000000000000815e-09 1.316327550000000013e+00 8.883065319999999432e-11 3.154955310000000078e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.128000000000000056e-09 1.316327550000000013e+00 8.883026680000000391e-11 3.154928559999999822e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.227999999999999297e-09 1.316327550000000013e+00 8.883060629999999633e-11 3.154955370000000112e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.328000000000000193e-09 1.316327550000000013e+00 8.883024869999999669e-11 3.154928470000000094e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.427999999999999434e-09 1.316327550000000013e+00 8.883064899999999836e-11 3.154955359999999784e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.528000000000000329e-09 1.316327550000000013e+00 8.883028390000000409e-11 3.154928539999999811e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.627999999999999570e-09 1.316327550000000013e+00 8.883064150000000372e-11 3.154955390000000124e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.728000000000000466e-09 1.316327550000000013e+00 8.883028859999999711e-11 3.154928430000000071e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.827999999999999707e-09 1.316327550000000013e+00 8.883065870000000073e-11 3.154955430000000147e-11 6.385614920000000083e-01 7.028079109999999519e-01
8.928000000000000602e-09 1.316327550000000013e+00 8.883027239999999422e-11 3.154928550000000140e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.027999999999999843e-09 1.316327550000000013e+00 8.883061859999999374e-11 3.154955299999999749e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.128000000000000739e-09 1.316327550000000013e+00 8.883027420000000172e-11 3.154928430000000071e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.227999999999999980e-09 1.316327550000000013e+00 8.883065380000000113e-11 3.154955519999999876e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.327999999999999221e-09 1.316327550000000013e+00 8.883030199999999838e-11 3.154928450000000082e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.428000000000000117e-09 1.316327550000000013e+00 8.883066070000000188e-11 3.154955339999999772e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.527999999999999358e-09 1.316327550000000013e+00 8.883028600000000207e-11 3.154928530000000128e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.628000000000000253e-09 1.316327550000000013e+00 8.883067759999999548e-11 3.154955450000000159e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.727999999999999494e-09 1.316327550000000013e+00 8.883026819999999826e-11 3.154928350000000024e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.828000000000000390e-09 1.316327550000000013e+00 8.883061409999999437e-11 3.154955439999999830e-11 6.385614920000000083e-01 7.028079109999999519e-01
9.927999999999999631e-09 1.316327550000000013e+00 8.883023929999999773e-11 3.154928559999999822e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.002800000000000053e-08 1.316327550000000013e+00 8.883062490000000060e-11 3.154955330000000089e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.012799999999999977e-08 1.316327550000000013e+00 8.883025410000000627e-11 3.154928439999999753e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.022800000000000066e-08 1.316327550000000013e+00 8.883061740000000597e-11 3.154955339999999772e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.032799999999999990e-08 1.316327550000000013e+00 8.883031719999999423e-11 3.154928679999999892e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.042800000000000080e-08 1.316327550000000013e+00 8.883065109999999634e-11 3.154955259999999726e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.052800000000000004e-08 1.316327550000000013e+00 8.883020559999999443e-11 3.154928550000000140e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.062799999999999928e-08 1.316327550000000013e+00 8.883063550000000026e-11 3.154955250000000043e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.072800000000000018e-08 1.316327550000000013e+00 8.883032199999999700e-11 3.154928699999999903e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.082799999999999942e-08 1.316327550000000013e+00 8.883063830000000188e-11 3.154955190000000009e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.092800000000000031e-08 1.316327550000000013e+00 8.883027870000000109e-11 3.154928659999999880e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.102799999999999955e-08 1.316327550000000013e+00 8.883059859999999511e-11 3.154955239999999714e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.112800000000000045e-08 1.316327550000000013e+00 8.883027300000000103e-11 3.154928630000000186e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.122799999999999969e-08 1.316327550000000013e+00 8.883066140000000552e-11 3.154955169999999997e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.132800000000000059e-08 1.316327550000000013e+00 8.883024080000000183e-11 3.154928790000000278e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.142799999999999983e-08 1.316327550000000013e+00 8.883062339999999651e-11 3.154955100000000280e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.152800000000000072e-08 1.316327550000000013e+00 8.883028409999999774e-11 3.154928659999999880e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.162799999999999996e-08 1.316327550000000013e+00 8.883057840000000284e-11 3.154955270000000055e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.172799999999999921e-08 1.316327550000000013e+00 8.883026779999999803e-11 3.154928719999999915e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.182800000000000010e-08 1.316327550000000013e+00 8.883055569999999943e-11 3.154954980000000210e-11 6.385614920000000083e-01 7.028079109999999519e-01
