time vout i_vip i_vin v_bias_p v_bias_n
1.032799999999999990e-08 2.095758019999999916e-02 2.022121989999999887e-11 2.356878509999999897e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.042800000000000080e-08 2.095758019999999916e-02 2.022110839999999913e-11 2.356901080000000002e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.052800000000000004e-08 2.095758019999999916e-02 2.022110690000000150e-11 2.356878659999999984e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.062799999999999928e-08 2.095758019999999916e-02 2.022107489999999918e-11 2.356900939999999921e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.072800000000000018e-08 2.095758019999999916e-02 2.022119819999999927e-11 2.356878800000000065e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.082799999999999942e-08 2.095758019999999916e-02 2.022110809999999896e-11 2.356900819999999851e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.092800000000000031e-08 2.095758019999999916e-02 2.022122169999999991e-11 2.356878880000000111e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.102799999999999955e-08 2.095758019999999916e-02 2.022113320000000052e-11 2.356900640000000071e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.112800000000000045e-08 2.095758019999999916e-02 2.022112860000000110e-11 2.356879129999999932e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.122799999999999969e-08 2.095758019999999916e-02 2.022107180000000062e-11 2.356900499999999990e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.132800000000000059e-08 2.095758019999999916e-02 2.022119080000000146e-11 2.356879209999999978e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.142799999999999983e-08 2.095758019999999916e-02 2.022107710000000045e-11 2.356900379999999921e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.152800000000000072e-08 2.095758019999999916e-02 2.022116529999999967e-11 2.356879350000000059e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.162799999999999996e-08 2.095758019999999916e-02 2.022112069999999977e-11 2.356900210000000146e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.172799999999999921e-08 2.095758019999999916e-02 2.022121650000000014e-11 2.356879539999999846e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.182800000000000010e-08 2.095758019999999916e-02 2.022104470000000113e-11 2.356900040000000047e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.192799999999999934e-08 2.095758019999999916e-02 2.022116700000000065e-11 2.356879679999999927e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.202800000000000024e-08 2.095758019999999916e-02 2.022110889999999942e-11 2.356899919999999978e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.212799999999999948e-08 2.095758019999999916e-02 2.022117860000000088e-11 2.356879789999999990e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.222800000000000037e-08 2.095758019999999916e-02 2.022110389999999977e-11 2.356899839999999932e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.232799999999999961e-08 2.095758019999999916e-02 2.022117569999999921e-11 2.356879820000000007e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.242800000000000051e-08 2.095758019999999916e-02 2.022110829999999907e-11 2.356899759999999886e-11 5.655507010000000445e-01 5.985482690000000217e-01
